year,stat,player,team,value,link
1974,ERA,Catfish Hunter,Oakland,2.49,https://www.baseball-almanac.com/pitching/piera4.shtml
1974,Games,Rollie Fingers,Oakland,76,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1974,Saves,Terry Forster,Chicago,24,https://www.baseball-almanac.com/pitching/pisave4.shtml
1974,Shutouts,Luis Tiant,Boston,7,https://www.baseball-almanac.com/pitching/pishut4.shtml
1974,Strikeouts,Nolan Ryan,California,367,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1974,Winning Percentage,Mike Cuellar,Baltimore,.688,https://www.baseball-almanac.com/pitching/piwper4.shtml
1974,Wins,Catfish Hunter,Oakland,25,https://www.baseball-almanac.com/pitching/piwins4.shtml
1974,Statistic,Name(s),Team(s),#,
1974,East,Team [Click for roster],Wins,Losses,
1974,Baltimore Orioles,91,71,.562,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=BAL
1974,New York Yankees,89,73,.549,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=NYA
1974,Boston Red Sox,84,78,.519,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=BOS
1974,Cleveland Indians,77,85,.475,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=CLE
1974,Milwaukee Brewers,76,86,.469,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=MIL
1974,Detroit Tigers,72,90,.444,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=DET
1974,West,Team [Click for roster],Wins,Losses,
1974,Oakland Athletics,90,72,.556,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=OAK
1974,Texas Rangers,84,76,.525,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=TEX
1974,Minnesota Twins,82,80,.506,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=MIN
1974,Chicago White Sox,80,80,.500,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=CHA
1974,Kansas City Royals,77,85,.475,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=KCA
1974,California Angels,68,94,.420,https://www.baseball-almanac.com/teamstats/roster.php?y=1974&t=CAL
1974,A.L.,Team [Click for roster],Wins,Losses,
1975,Statistic,Name(s),Team(s),#,
1975,Base on Balls,John Mayberry,Kansas City,119,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1975,Batting Average,Rod Carew,Minnesota,.359,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1975,Doubles,Fred Lynn,Boston,47,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1975,Hits,George Brett,Kansas City,195,https://www.baseball-almanac.com/hitting/hihits4.shtml
1975,Home Runs,Reggie Jackson,Oakland,36,https://www.baseball-almanac.com/hitting/hihr5.shtml
1975,On Base Percentage,Rod Carew,Minnesota,.428,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1975,RBI,George Scott,Milwaukee,109,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1975,Runs,Fred Lynn,Boston,103,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1975,Slugging Average,Fred Lynn,Boston,.566,https://www.baseball-almanac.com/hitting/hislug4.shtml
1975,Stolen Bases,Mickey Rivers,California,70,https://www.baseball-almanac.com/hitting/hisb4.shtml
1975,Total Bases,George Scott,Milwaukee,318,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1975,Triples,George Brett,Kansas City,13,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1975,Statistic,Name(s),Team(s),#,
1975,Statistic,Name(s),Team(s),#,
1975,Complete Games,Catfish Hunter,New York,30,https://www.baseball-almanac.com/pitching/picomg4.shtml
1975,ERA,Jim Palmer,Baltimore,2.09,https://www.baseball-almanac.com/pitching/piera4.shtml
1975,Games,Rollie Fingers,Oakland,75,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1975,Saves,Rich Gossage,Chicago,26,https://www.baseball-almanac.com/pitching/pisave4.shtml
1975,Shutouts,Jim Palmer,Baltimore,10,https://www.baseball-almanac.com/pitching/pishut4.shtml
1975,Strikeouts,Frank Tanana,California,269,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1975,Winning Percentage,Mike Torrez,Baltimore,.690,https://www.baseball-almanac.com/pitching/piwper4.shtml
1975,Wins,Catfish Hunter,New York,23,https://www.baseball-almanac.com/pitching/piwins4.shtml
1975,Statistic,Name(s),Team(s),#,
1975,East,Team [Click for roster],Wins,Losses,
1975,Boston Red Sox,95,65,.594,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=BOS
1975,Baltimore Orioles,90,69,.566,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=BAL
1975,New York Yankees,83,77,.519,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=NYA
1975,Cleveland Indians,79,80,.497,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=CLE
1975,Milwaukee Brewers,68,94,.420,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=MIL
1975,Detroit Tigers,57,102,.358,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=DET
1975,West,Team [Click for roster],Wins,Losses,
1975,Oakland Athletics,98,64,.605,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=OAK
1975,Kansas City Royals,91,71,.562,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=KCA
1975,Texas Rangers,79,83,.488,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=TEX
1975,Minnesota Twins,76,83,.478,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=MIN
1975,Chicago White Sox,75,86,.466,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=CHA
1975,California Angels,72,89,.447,https://www.baseball-almanac.com/teamstats/roster.php?y=1975&t=CAL
1975,A.L.,Team [Click for roster],Wins,Losses,
1976,Statistic,Name(s),Team(s),#,
1976,Base on Balls,Mike Hargrove,Texas,97,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1976,Batting Average,George Brett,Kansas City,.333,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1976,Doubles,Amos Otis,Kansas City,40,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1976,Hits,George Brett,Kansas City,215,https://www.baseball-almanac.com/hitting/hihits4.shtml
1976,Home Runs,Graig Nettles,New York,32,https://www.baseball-almanac.com/hitting/hihr5.shtml
1976,On Base Percentage,Hal McRae,Kansas City,.412,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1976,RBI,Lee May,Baltimore,109,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1976,Runs,Roy White,New York,104,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1976,Slugging Average,Reggie Jackson,Baltimore,.502,https://www.baseball-almanac.com/hitting/hislug4.shtml
1976,Stolen Bases,Billy North,Oakland,75,https://www.baseball-almanac.com/hitting/hisb4.shtml
1976,Total Bases,George Brett,Kansas City,298,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1976,Triples,George Brett,Kansas City,14,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1976,Statistic,Name(s),Team(s),#,
1976,Statistic,Name(s),Team(s),#,
1976,Complete Games,Mark Fidrych,Detroit,24,https://www.baseball-almanac.com/pitching/picomg4.shtml
1976,ERA,Mark Fidrych,Detroit,2.34,https://www.baseball-almanac.com/pitching/piera4.shtml
1976,Games,Bill Campbell,Minnesota,78,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1976,Saves,Sparky Lyle,New York,23,https://www.baseball-almanac.com/pitching/pisave4.shtml
1976,Shutouts,Nolan Ryan,California,7,https://www.baseball-almanac.com/pitching/pishut4.shtml
1976,Strikeouts,Nolan Ryan,California,327,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1976,Winning Percentage,Bill Campbell,Minnesota,.773,https://www.baseball-almanac.com/pitching/piwper4.shtml
1976,Wins,Jim Palmer,Baltimore,22,https://www.baseball-almanac.com/pitching/piwins4.shtml
1976,Statistic,Name(s),Team(s),#,
1976,East,Team [Click for roster],Wins,Losses,
1976,New York Yankees,97,62,.610,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=NYA
1976,Baltimore Orioles,88,74,.543,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=BAL
1976,Boston Red Sox,83,79,.512,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=BOS
1976,Cleveland Indians,81,78,.509,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=CLE
1976,Detroit Tigers,74,87,.460,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=DET
1976,Milwaukee Brewers,66,95,.410,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=MIL
1976,West,Team [Click for roster],Wins,Losses,
1976,Kansas City Royals,90,72,.556,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=KCA
1976,Oakland Athletics,87,74,.540,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=OAK
1976,Minnesota Twins,85,77,.525,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=MIN
1976,Texas Rangers,76,86,.469,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=TEX
1976,California Angels,76,86,.469,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=CAL
1976,Chicago White Sox,64,97,.398,https://www.baseball-almanac.com/teamstats/roster.php?y=1976&t=CHA
1976,A.L.,Team [Click for roster],Wins,Losses,
1977,Statistic,Name(s),Team(s),#,
1977,Base on Balls,Toby Harrah,Texas,109,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1977,Batting Average,Rod Carew,Minnesota,.388,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1977,Doubles,Hal McRae,Kansas City,54,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1977,Hits,Rod Carew,Minnesota,239,https://www.baseball-almanac.com/hitting/hihits4.shtml
1977,Home Runs,Jim Rice,Boston,39,https://www.baseball-almanac.com/hitting/hihr5.shtml
1977,On Base Percentage,Rod Carew,Minnesota,.452,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1977,RBI,Larry Hisle,Minnesota,119,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1977,Runs,Rod Carew,Minnesota,128,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1977,Slugging Average,Jim Rice,Boston,.593,https://www.baseball-almanac.com/hitting/hislug4.shtml
1977,Stolen Bases,Freddie Patek,Kansas City,53,https://www.baseball-almanac.com/hitting/hisb4.shtml
1977,Total Bases,Jim Rice,Boston,382,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1977,Triples,Rod Carew,Minnesota,16,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1977,Statistic,Name(s),Team(s),#,
1977,Statistic,Name(s),Team(s),#,
1977,Complete Games,Jim Palmer,Baltimore,22,https://www.baseball-almanac.com/pitching/picomg4.shtml
1977,ERA,Frank Tanana,California,2.54,https://www.baseball-almanac.com/pitching/piera4.shtml
1977,Games,Sparky Lyle,New York,72,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1977,Saves,Bill Campbell,Boston,31,https://www.baseball-almanac.com/pitching/pisave4.shtml
1977,Shutouts,Frank Tanana,California,7,https://www.baseball-almanac.com/pitching/pishut4.shtml
1977,Strikeouts,Nolan Ryan,California,341,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1977,Winning Percentage,Paul Splittorff,Kansas City,.727,https://www.baseball-almanac.com/pitching/piwper4.shtml
1977,Wins,Dave Goltz,Minnesota,20,https://www.baseball-almanac.com/pitching/piwins4.shtml
1977,Statistic,Name(s),Team(s),#,
1977,East,Team [Click for roster],Wins,Losses,
1977,New York Yankees,100,62,.613,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=NYA
1977,Baltimore Orioles,97,64,.602,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=BAL
1977,Boston Red Sox,97,64,.602,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=BOS
1977,Detroit Tigers,74,88,.457,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=DET
1977,Cleveland Indians,71,90,.441,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=CLE
1977,Milwaukee Brewers,67,95,.414,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=MIL
1977,Toronto Blue Jays,54,107,.335,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=TOR
1977,West,Team [Click for roster],Wins,Losses,
1977,Kansas City Royals,102,60,.630,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=KCA
1977,Texas Rangers,94,68,.580,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=TEX
1977,Chicago White Sox,90,72,.556,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=CHA
1977,Minnesota Twins,84,77,.522,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=MIN
1977,California Angels,74,88,.457,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=CAL
1977,Seattle Mariners,64,98,.395,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=SEA
1977,Oakland Athletics,63,98,.391,https://www.baseball-almanac.com/teamstats/roster.php?y=1977&t=OAK
1977,A.L.,Team [Click for roster],Wins,Losses,
1978,Statistic,Name(s),Team(s),#,
1978,Base on Balls,Mike Hargrove,Texas,107,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1978,Batting Average,Rod Carew,Minnesota,.333,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1978,Doubles,George Brett,Kansas City,45,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1978,Hits,Jim Rice,Boston,213,https://www.baseball-almanac.com/hitting/hihits4.shtml
1978,Home Runs,Jim Rice,Boston,46,https://www.baseball-almanac.com/hitting/hihr5.shtml
1978,On Base Percentage,Rod Carew,Minnesota,.415,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1978,RBI,Jim Rice,Boston,139,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1978,Runs,Ron LeFlore,Detroit,126,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1978,Slugging Average,Jim Rice,Boston,.600,https://www.baseball-almanac.com/hitting/hislug4.shtml
1978,Stolen Bases,Ron LeFlore,Detroit,68,https://www.baseball-almanac.com/hitting/hisb4.shtml
1978,Total Bases,Jim Rice,Boston,406,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1978,Triples,Jim Rice,Boston,15,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1978,Statistic,Name(s),Team(s),#,
1978,Statistic,Name(s),Team(s),#,
1978,Complete Games,Mike Caldwell,Milwaukee,23,https://www.baseball-almanac.com/pitching/picomg4.shtml
1978,ERA,Ron Guidry,New York,1.74,https://www.baseball-almanac.com/pitching/piera4.shtml
1978,Games,Bob Lacey,Oakland,74,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1978,Saves,Rich Gossage,New York,27,https://www.baseball-almanac.com/pitching/pisave4.shtml
1978,Shutouts,Ron Guidry,New York,9,https://www.baseball-almanac.com/pitching/pishut4.shtml
1978,Strikeouts,Nolan Ryan,California,260,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1978,Winning Percentage,Ron Guidry,New York,.893,https://www.baseball-almanac.com/pitching/piwper4.shtml
1978,Wins,Ron Guidry,New York,25,https://www.baseball-almanac.com/pitching/piwins4.shtml
1978,Statistic,Name(s),Team(s),#,
1978,East,Team | Roster,Wins,Losses,
1978,New York Yankees,100,63,.613,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=NYA
1978,Boston Red Sox,99,64,.607,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=BOS
1978,Milwaukee Brewers,93,69,.574,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=MIL
1978,Baltimore Orioles,90,71,.559,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=BAL
1978,Detroit Tigers,86,76,.531,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=DET
1978,Cleveland Indians,69,90,.434,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=CLE
1978,Toronto Blue Jays,59,102,.366,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=TOR
1978,West,Team | Roster,Wins,Losses,
1978,Kansas City Royals,92,70,.568,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=KCA
1978,Texas Rangers,87,75,.537,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=TEX
1978,California Angels,87,75,.537,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=CAL
1978,Minnesota Twins,73,89,.451,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=MIN
1978,Chicago White Sox,71,90,.441,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=CHA
1978,Oakland Athletics,69,93,.426,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=OAK
1978,Seattle Mariners,56,104,.350,https://www.baseball-almanac.com/teamstats/roster.php?y=1978&t=SEA
1978,A.L.,Team | Roster,Wins,Losses,
1979,Statistic,Name(s),Team(s),#,
1979,Base on Balls,Darrell Porter,Kansas City,121,https://www.baseball-almanac.com/hitting/hiwalk4.shtml
1979,Batting Average,Fred Lynn,Boston,.333,https://www.baseball-almanac.com/hitting/hibavg3.shtml
1979,Doubles,Cecil Cooper,Milwaukee,44,https://www.baseball-almanac.com/hitting/hi2b3.shtml
1979,Hits,George Brett,Kansas City,212,https://www.baseball-almanac.com/hitting/hihits4.shtml
1979,Home Runs,Gorman Thomas,Milwaukee,45,https://www.baseball-almanac.com/hitting/hihr5.shtml
1979,On Base Percentage,Darrell Porter,Kansas City,.429,https://www.baseball-almanac.com/hitting/hiobp4.shtml
1979,RBI,Don Baylor,California,139,https://www.baseball-almanac.com/hitting/hirbi5.shtml
1979,Runs,Don Baylor,California,120,https://www.baseball-almanac.com/hitting/hiruns2.shtml
1979,Slugging Average,Fred Lynn,Boston,.637,https://www.baseball-almanac.com/hitting/hislug4.shtml
1979,Stolen Bases,Willie Wilson,Kansas City,83,https://www.baseball-almanac.com/hitting/hisb4.shtml
1979,Total Bases,Jim Rice,Boston,369,https://www.baseball-almanac.com/hitting/hitotb4.shtml
1979,Triples,George Brett,Kansas City,20,https://www.baseball-almanac.com/hitting/hitrip4.shtml
1979,Statistic,Name(s),Team(s),#,
1979,Statistic,Name(s),Team(s),#,
1979,Complete Games,Dennis Martinez,Baltimore,18,https://www.baseball-almanac.com/pitching/picomg4.shtml
1979,ERA,Ron Guidry,New York,2.78,https://www.baseball-almanac.com/pitching/piera4.shtml
1979,Games,Mike Marshall,Minnesota,90,https://www.baseball-almanac.com/pitching/pigamp4.shtml
1979,Saves,Mike Marshall,Minnesota,32,https://www.baseball-almanac.com/pitching/pisave4.shtml
1979,Shutouts,Dennis Leonard,Kansas City,5,https://www.baseball-almanac.com/pitching/pishut4.shtml
1979,Strikeouts,Nolan Ryan,California,223,https://www.baseball-almanac.com/pitching/pistrik4.shtml
1979,Winning Percentage,Mike Caldwell,Milwaukee,.727,https://www.baseball-almanac.com/pitching/piwper4.shtml
1979,Wins,Mike Flanagan,Baltimore,23,https://www.baseball-almanac.com/pitching/piwins4.shtml
1979,Statistic,Name(s),Team(s),#,
1979,East,Team [Click for roster],Wins,Losses,
1979,Baltimore Orioles,102,57,.642,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=BAL
1979,Milwaukee Brewers,95,66,.590,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=MIL
1979,Boston Red Sox,91,69,.569,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=BOS
1979,New York Yankees,89,71,.556,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=NYA
1979,Detroit Tigers,85,76,",528",https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=DET
1979,Cleveland Indians,81,80,.503,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=CLE
1979,Toronto Blue Jays,53,109,.327,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=TOR
1979,West,Team [Click for roster],Wins,Losses,
1979,California Angels,88,74,.543,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=CAL
1979,Kansas City Royals,85,77,.525,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=KCA
1979,Texas Rangers,83,79,.512,https://www.baseball-almanac.com/teamstats/roster.php?y=1979&t=TEX
